var	-5	-4	-3	-2	-1	0	1	2	3	4	5
Variant_000478	2.0		1.0		1.0	5.0	1.0	1.0			3.0
Variant_000479			1.0		1.0	8.0	1.0	1.0		3.0	4.0
Variant_000480	1.0				1.0	3.0		1.0			
Variant_000481	2.0	2.0	2.0	1.0	10.0	51.0	13.0	3.0	1.0	2.0	3.0
Variant_000482	1.0	1.0	1.0	2.0	10.0	37.0	5.0	1.0			1.0
Variant_000483	3.0		4.0		17.0	33.0	3.0	1.0	6.0		11.0
Variant_000484	1.0	3.0		1.0	4.0	23.0	9.0			1.0	2.0
Variant_000485	1.0		3.0	1.0	17.0	14.0	1.0	5.0		2.0	10.0
Variant_000486	1.0		1.0	1.0	4.0	7.0	2.0				1.0
Variant_000487	1.0				9.0	3.0		3.0		1.0	10.0
Variant_000488	1.0	2.0	1.0		10.0	8.0		1.0			4.0
Variant_000489	1.0		2.0	1.0	8.0	18.0	3.0	2.0	2.0	4.0	1.0
Variant_000490		2.0	2.0		10.0	39.0	5.0		1.0		1.0
Variant_000491	1.0		3.0		7.0	18.0	2.0		1.0	1.0	2.0
Variant_000492		1.0			3.0	15.0					1.0
Variant_000493	1.0	1.0	2.0		9.0	5.0		1.0	2.0	1.0	2.0
Variant_000494	1.0	1.0	1.0	1.0	6.0	4.0				1.0	
Variant_000495	1.0				15.0	3.0					2.0
Variant_000496	2.0	1.0			1.0	3.0				1.0	
Variant_000497	1.0		1.0	2.0	15.0	38.0		6.0		2.0	3.0
Variant_000498	1.0		4.0	2.0	16.0	30.0	2.0			1.0	
Variant_000499	1.0		1.0	2.0	10.0	8.0	1.0		2.0		2.0
Variant_000500	1.0	1.0		2.0	14.0	21.0		1.0			3.0
Variant_000501		2.0	2.0	1.0	15.0	8.0		2.0			4.0
Variant_000502	1.0	1.0			8.0	7.0					
Variant_000503		1.0	2.0		10.0	10.0	1.0	1.0			1.0
Variant_000504	2.0			1.0	2.0	6.0		1.0			1.0
Variant_000505	3.0		1.0	1.0	23.0	68.0	11.0	2.0		6.0	
Variant_000506	1.0	2.0	2.0		9.0	37.0					
Variant_000507	1.0	2.0	2.0	1.0	15.0	46.0	2.0			2.0	2.0
Variant_000508			2.0	1.0	8.0	18.0					3.0
Variant_000509			2.0	1.0	7.0	12.0	2.0	2.0		1.0	4.0
Variant_000510		2.0		1.0	7.0	10.0	2.0			2.0	1.0
Variant_000511	1.0		1.0	1.0	1.0	9.0				1.0	4.0
Variant_000512			1.0		4.0	10.0				3.0	2.0
Variant_000513		1.0			8.0	50.0	2.0			2.0	
Variant_000514	1.0	1.0		3.0	5.0	16.0	2.0	1.0			
Variant_000515	1.0			1.0	5.0	13.0			2.0		2.0
Variant_000516		1.0				7.0	4.0				
Variant_000517			1.0	1.0	9.0	10.0	1.0	3.0			1.0
Variant_000518		1.0	1.0	1.0	7.0	11.0		1.0			
Variant_000519			1.0	2.0	10.0	6.0					1.0
Variant_000520					3.0	3.0					
Variant_000521	3.0	2.0	3.0		3.0	24.0	4.0			2.0	
Variant_000522		1.0			2.0	13.0	3.0				
Variant_000523				2.0	2.0	4.0	1.0	1.0			
Variant_000524		1.0			1.0	6.0	2.0				
Variant_000525		2.0	1.0	1.0	2.0	4.0	2.0				1.0
Variant_000526		1.0			2.0	6.0	2.0	1.0	1.0	1.0	1.0
Variant_000527	1.0				1.0	6.0					
Variant_000528						3.0		2.0	1.0	1.0	2.0
Variant_000529					3.0	7.0		1.0			
Variant_000530		1.0	1.0	1.0	3.0	27.0	1.0				
Variant_000531			1.0	1.0	3.0	15.0				1.0	
Variant_000532			2.0		4.0	20.0		1.0			
Variant_000533			1.0		3.0	1.0		1.0			1.0
Variant_000534	1.0			1.0	2.0	5.0		4.0		1.0	
Variant_000535						2.0					
Variant_000537	2.0		2.0		3.0	5.0	1.0	3.0			
Variant_000538			1.0	1.0	1.0	7.0	1.0				1.0
Variant_000539						3.0		1.0			
Variant_000540					2.0	10.0					4.0
Variant_000541								1.0			1.0
Variant_000542				1.0	3.0						2.0
Variant_000543		2.0			2.0	3.0			1.0		1.0
Variant_000544	1.0		1.0		1.0	2.0		1.0	1.0	1.0	2.0
Variant_000545			1.0		6.0	14.0	4.0				1.0
Variant_000546	1.0			4.0	5.0	10.0	1.0		1.0	1.0	
Variant_000547	2.0			1.0	3.0	17.0	1.0		2.0		
Variant_000548			1.0		1.0	3.0					
Variant_000549					1.0	3.0	1.0				
Variant_000550			1.0		7.0	2.0		1.0			
Variant_000551	1.0				8.0	2.0					1.0
Variant_000552	1.0		1.0		8.0	2.0	3.0	1.0			
Variant_000553			1.0		2.0	5.0	1.0				2.0
Variant_000554		1.0	1.0		1.0	5.0	3.0				1.0
Variant_000555		1.0	1.0		2.0	1.0					
Variant_000556		2.0					1.0				1.0
Variant_000557		1.0	2.0	1.0	1.0	9.0	1.0	1.0		1.0	
Variant_000558		1.0			1.0	7.0					3.0
Variant_000559											1.0
Variant_000560				1.0	2.0	1.0					1.0
Variant_000561		1.0	1.0	1.0	4.0	6.0		2.0	1.0		1.0
Variant_000562			1.0		5.0	10.0					
Variant_000563			1.0		3.0	19.0					1.0
Variant_000564					6.0	2.0					3.0
Variant_000565	2.0				6.0	2.0	4.0			1.0	
Variant_000566					2.0	4.0					
Variant_000567	1.0			1.0	6.0	9.0	1.0	1.0			
Variant_000569					2.0	3.0	2.0	2.0		1.0	
Variant_000570						7.0					
Variant_000571	1.0		1.0		1.0	5.0				1.0	1.0
Variant_000572					2.0	2.0					
Variant_000573			1.0			2.0	1.0				
Variant_000574		1.0	1.0			3.0					
Variant_000575					2.0	3.0		1.0	1.0	1.0	1.0
Variant_000576					3.0	2.0				1.0	
Variant_000577	1.0	3.0	5.0		19.0	68.0	5.0	1.0			1.0
Variant_000578	1.0	3.0	1.0	1.0	12.0	35.0	3.0	2.0			
Variant_000579	1.0	2.0	2.0	1.0	12.0	37.0	1.0		3.0		1.0
Variant_000580	2.0	1.0			6.0	18.0	4.0				1.0
Variant_000581		2.0	1.0		17.0	22.0	3.0	3.0			1.0
Variant_000582					6.0	18.0	1.0	1.0		1.0	
Variant_000583	3.0	1.0		1.0	18.0	17.0	1.0	2.0	1.0	1.0	4.0
Variant_000584	1.0				3.0	14.0				1.0	
Variant_000585	1.0	1.0			6.0	20.0	1.0	2.0			4.0
Variant_000586		4.0		1.0	2.0	21.0	7.0			1.0	
Variant_000587			1.0	1.0		15.0	2.0		1.0		2.0
Variant_000588		2.0	1.0		1.0	12.0	1.0		1.0		
Variant_000589					3.0	8.0	5.0			1.0	
Variant_000590	2.0		1.0	1.0	2.0	7.0				1.0	
Variant_000591					2.0	7.0		2.0		1.0	4.0
Variant_000592		2.0			3.0	9.0	1.0		1.0		
Variant_000593	4.0				4.0	37.0		3.0			3.0
Variant_000594	1.0		1.0	1.0	8.0	19.0	1.0	1.0		3.0	3.0
Variant_000595	1.0	2.0	1.0	1.0	4.0	23.0	1.0				1.0
Variant_000596				1.0	8.0	34.0				1.0	1.0
Variant_000597				1.0	7.0	20.0		2.0			1.0
Variant_000598					1.0			4.0			
Variant_000599		1.0		1.0	5.0	10.0	2.0	5.0		1.0	3.0
Variant_000600			1.0	2.0	8.0	21.0	2.0	2.0			3.0
Variant_000601	1.0	1.0	2.0		6.0	29.0	2.0				
Variant_000602		1.0	2.0			11.0	4.0			1.0	
Variant_000603	1.0		1.0		2.0	5.0		2.0		1.0	
Variant_000604					1.0	8.0	1.0				2.0
Variant_000605			1.0	1.0	1.0	2.0	2.0	2.0			1.0
Variant_000606			2.0			9.0	1.0	1.0			2.0
Variant_000607						2.0	1.0	1.0		1.0	4.0
Variant_000608					1.0	5.0					1.0
Variant_000609			1.0	1.0	9.0	30.0	10.0	5.0			1.0
Variant_000610	3.0	1.0	2.0		5.0	26.0	3.0	1.0		2.0	2.0
Variant_000611				1.0	10.0	29.0			2.0	1.0	1.0
Variant_000612			1.0	2.0	5.0	11.0					
Variant_000613			1.0	1.0	14.0	16.0	1.0	1.0		1.0	1.0
Variant_000614					5.0	2.0		1.0			
Variant_000615	1.0			1.0	8.0	13.0		2.0			6.0
Variant_000616					5.0	9.0					
Variant_000617	3.0				1.0	9.0	1.0	2.0			3.0
Variant_000618	2.0	2.0	2.0		2.0	8.0	2.0				
Variant_000619		2.0	2.0		3.0	4.0	1.0				
Variant_000620	1.0				2.0	3.0					1.0
Variant_000621			3.0		6.0	3.0	3.0	6.0		3.0	1.0
Variant_000622		1.0			2.0	3.0	1.0	2.0			2.0
Variant_000623		1.0	3.0	1.0	4.0	7.0		1.0		1.0	4.0
Variant_000624					1.0	1.0					
Variant_000625	3.0		3.0		12.0	16.0	2.0	1.0		1.0	2.0
Variant_000626					5.0	6.0				1.0	1.0
Variant_000627	1.0		2.0		11.0	10.0	1.0	1.0			
Variant_000628		1.0	1.0	1.0	12.0	11.0					
Variant_000629	1.0		1.0		9.0	13.0	2.0	1.0			1.0
Variant_000630					5.0	9.0					2.0
Variant_000631					14.0	11.0		2.0	1.0	1.0	4.0
Variant_000632					8.0	10.0					1.0
Variant_000633			1.0		1.0	9.0			1.0	1.0	2.0
Variant_000634	2.0	1.0				4.0					
Variant_000635					4.0	6.0					
Variant_000636					3.0	4.0					
Variant_000637				1.0	2.0	2.0					
Variant_000638				1.0	2.0	3.0					2.0
Variant_000639					2.0	4.0	1.0	1.0			1.0
Variant_000640		1.0				3.0	1.0		1.0		1.0
Variant_000641	1.0	1.0	2.0	3.0	18.0	77.0	1.0	3.0	1.0	1.0	1.0
Variant_000642	1.0	2.0	3.0		11.0	53.0	1.0				
Variant_000643	2.0	1.0			7.0	21.0			1.0		2.0
Variant_000644					5.0	19.0	6.0				1.0
Variant_000645	1.0				14.0	26.0	2.0	1.0		1.0	
Variant_000646					13.0	9.0	1.0	3.0		1.0	
Variant_000647					7.0	7.0	1.0				
Variant_000648		1.0		1.0	12.0	6.0		2.0	1.0		3.0
Variant_000649	2.0				5.0	19.0	2.0	1.0	1.0		
Variant_000650	1.0			1.0	2.0	14.0	2.0		1.0		
Variant_000651					2.0	12.0			1.0		
Variant_000652	1.0	1.0			5.0	18.0					1.0
Variant_000653	1.0		2.0		8.0	10.0	2.0	1.0		2.0	6.0
Variant_000654			1.0		3.0	5.0	3.0				
Variant_000655		1.0	1.0	2.0		2.0					3.0
Variant_000656		1.0			4.0	3.0					
Variant_000657	2.0	1.0		3.0	8.0	32.0	5.0	2.0	1.0		
Variant_000658					6.0	34.0	1.0	3.0	1.0	1.0	
Variant_000659		2.0	2.0	2.0	8.0	28.0	1.0		1.0	1.0	2.0
Variant_000660			1.0	1.0	6.0	29.0	1.0	1.0			1.0
Variant_000661					1.0	4.0		1.0		1.0	
Variant_000662				1.0	8.0	7.0					
Variant_000663					3.0	4.0					
Variant_000664			1.0		5.0	3.0					1.0
Variant_000665					2.0	14.0	2.0		1.0	1.0	2.0
Variant_000666	1.0	1.0			2.0	11.0	4.0			1.0	
Variant_000667			1.0	1.0		4.0					
Variant_000668	1.0	1.0		1.0	2.0	10.0					2.0
Variant_000669	1.0		1.0	1.0	5.0	7.0	1.0	4.0		1.0	2.0
Variant_000670		1.0				3.0	1.0	1.0			3.0
Variant_000671						3.0					1.0
Variant_000672	1.0				5.0					1.0	6.0
Variant_000673	1.0				4.0	17.0	1.0	2.0			
Variant_000674	1.0			2.0	9.0	7.0					1.0
Variant_000675	1.0	1.0	1.0		4.0	10.0					
Variant_000676			1.0		3.0	5.0					1.0
Variant_000677					6.0	4.0	7.0	1.0			
Variant_000678	1.0	1.0		1.0	6.0	5.0	4.0	1.0			
Variant_000679	4.0			1.0	8.0	14.0					3.0
Variant_000680			1.0		8.0	6.0					
Variant_000681	1.0		2.0	1.0	3.0	19.0	4.0	3.0			1.0
Variant_000682		2.0	2.0	1.0	6.0	12.0	6.0			1.0	1.0
Variant_000683						8.0					1.0
Variant_000684						2.0					1.0
Variant_000685				1.0	4.0	8.0	1.0			1.0	1.0
Variant_000686	1.0							1.0			
Variant_000687					2.0	1.0				1.0	
Variant_000688	1.0				1.0	1.0					
Variant_000689	2.0				15.0	10.0		1.0			1.0
Variant_000690	2.0		1.0	1.0	19.0	9.0					1.0
Variant_000691			1.0			5.0			1.0		
Variant_000692					3.0	1.0					
Variant_000693			3.0		19.0	10.0	1.0			1.0	1.0
Variant_000694			1.0		9.0	1.0				1.0	
Variant_000695					10.0	2.0					1.0
Variant_000696			2.0	1.0	5.0	6.0					
Variant_000697			2.0		2.0	10.0		2.0			1.0
Variant_000698			6.0	1.0	6.0	2.0				1.0	1.0
Variant_000699											1.0
Variant_000700					1.0	2.0					1.0
Variant_000701	1.0				3.0	8.0	1.0				
Variant_000702	2.0		1.0		1.0	4.0				1.0	
Variant_000703				1.0	1.0	3.0					1.0
Variant_000704		1.0			2.0	1.0				1.0	
Variant_000705	2.0	2.0	1.0	6.0	28.0	91.0	7.0	4.0	1.0		3.0
Variant_000706	3.0	2.0	3.0	3.0	16.0	54.0	1.0			2.0	
Variant_000707	1.0	2.0	1.0	2.0	13.0	49.0	4.0	1.0	2.0		1.0
Variant_000708	2.0		1.0	1.0	8.0	28.0	8.0				
Variant_000709	2.0	2.0	4.0	5.0	26.0	26.0	1.0	12.0		3.0	5.0
Variant_000710			2.0	1.0	19.0	22.0					1.0
Variant_000711	1.0	1.0	1.0	2.0	31.0	20.0	1.0			1.0	1.0
Variant_000712		1.0	1.0		17.0	7.0		3.0			
Variant_000713	1.0	2.0	2.0	2.0	11.0	73.0	5.0	3.0		5.0	4.0
Variant_000714		2.0	1.0		7.0	35.0	11.0				1.0
Variant_000715		1.0	1.0		3.0	20.0					
Variant_000716			4.0		5.0	12.0					2.0
Variant_000717	2.0	2.0	1.0		4.0	9.0	5.0	2.0		1.0	9.0
Variant_000718	1.0	2.0	1.0		2.0	11.0	1.0	3.0		4.0	
Variant_000719		1.0	2.0		3.0	11.0	3.0	2.0	3.0	1.0	6.0
Variant_000720	3.0	1.0		2.0	3.0	12.0	3.0	3.0	2.0		2.0
Variant_000721	1.0	2.0	1.0	1.0	19.0	34.0	2.0	9.0		4.0	4.0
Variant_000722		2.0	2.0	1.0	7.0	28.0	1.0		1.0	1.0	
Variant_000723	1.0			1.0	8.0	31.0		1.0	1.0	1.0	2.0
Variant_000724					8.0	43.0	1.0	1.0		1.0	
Variant_000725	2.0	2.0		2.0	30.0	18.0	3.0	12.0		2.0	9.0
Variant_000726					12.0	5.0					
Variant_000727				1.0	7.0	9.0					3.0
Variant_000728		1.0	1.0	2.0	6.0	3.0					
Variant_000729		2.0	3.0		3.0	15.0	4.0	1.0		1.0	2.0
Variant_000730			4.0	1.0	1.0	21.0		1.0		1.0	2.0
Variant_000731					2.0	7.0					3.0
Variant_000732		1.0			1.0	8.0			1.0	1.0	1.0
Variant_000733	1.0	1.0	2.0		1.0	4.0	2.0	4.0		1.0	4.0
Variant_000734		1.0			1.0	3.0	1.0	1.0			2.0
Variant_000735	1.0	1.0	2.0		5.0	6.0					9.0
Variant_000736			1.0			3.0					1.0
Variant_000737	2.0	1.0	2.0		25.0	41.0	5.0	4.0			1.0
Variant_000738	1.0	1.0	1.0	3.0	13.0	31.0	3.0		1.0		3.0
Variant_000739	1.0			1.0	11.0	17.0			2.0		2.0
Variant_000740	1.0				10.0	14.0	6.0				1.0
Variant_000741	1.0		1.0		19.0	11.0	8.0	7.0			2.0
Variant_000742					11.0	10.0		1.0		1.0	
Variant_000743			1.0		12.0	8.0		1.0	1.0		3.0
Variant_000744	1.0		1.0	1.0	12.0	9.0				1.0	1.0
Variant_000745			1.0		5.0	12.0	2.0	1.0	1.0		2.0
Variant_000746			1.0	1.0	3.0	11.0	1.0				2.0
Variant_000747	1.0	1.0		1.0	5.0	9.0				1.0	1.0
Variant_000748		2.0		1.0	2.0	3.0		1.0			2.0
Variant_000749	1.0				6.0	9.0	1.0	1.0		1.0	2.0
Variant_000750		1.0		1.0	7.0	8.0	1.0	1.0		2.0	
Variant_000751	1.0		1.0		4.0				2.0		3.0
Variant_000752	1.0	3.0			2.0	2.0				2.0	1.0
Variant_000753		2.0	1.0		40.0	23.0		8.0	1.0	2.0	
Variant_000754		1.0			24.0	21.0				1.0	
Variant_000755			1.0		7.0	2.0				1.0	
Variant_000756		2.0			16.0	15.0					
Variant_000757	2.0	1.0	3.0	1.0	40.0	14.0	4.0	3.0	1.0	2.0	3.0
Variant_000758	2.0				11.0	6.0					1.0
Variant_000759			2.0		30.0	5.0	1.0				
Variant_000760		1.0			10.0	5.0	1.0				
Variant_000761	1.0	1.0	3.0	1.0	7.0	16.0	1.0	1.0			3.0
Variant_000762				1.0	2.0	17.0					
Variant_000763	1.0	1.0		2.0	2.0	3.0					3.0
Variant_000764			1.0		1.0	7.0					
Variant_000765		1.0			8.0	7.0	2.0	1.0	1.0		
Variant_000766				1.0	4.0	6.0				1.0	1.0
Variant_000767	1.0				3.0						
Variant_000768		1.0			1.0	2.0			1.0	1.0	
Variant_000769	1.0	1.0	2.0	3.0	15.0	67.0		3.0	1.0		
Variant_000770	2.0	1.0	3.0	2.0	14.0	89.0	4.0			1.0	
Variant_000771	1.0				3.0	30.0	1.0	1.0	2.0	1.0	
Variant_000772			1.0	1.0	3.0	44.0				2.0	
Variant_000773		1.0	3.0	3.0	17.0	28.0	4.0	10.0			
Variant_000774					3.0	2.0		1.0			
Variant_000775	2.0		1.0	2.0	4.0	2.0	1.0	1.0	1.0		1.0
Variant_000776				1.0	9.0	8.0					
Variant_000777		1.0	1.0	2.0	9.0	18.0	3.0				
Variant_000778		2.0	1.0		1.0	14.0					
Variant_000779					6.0	24.0	1.0		1.0	1.0	
Variant_000780	1.0				3.0	3.0	1.0			1.0	
Variant_000781			2.0		3.0	5.0	1.0	1.0		1.0	2.0
Variant_000782			1.0		3.0	12.0	1.0	1.0	1.0	1.0	
Variant_000783	1.0				1.0	5.0					2.0
Variant_000784		1.0	1.0		2.0	4.0			2.0		
Variant_000785	2.0	1.0			5.0	31.0	1.0	2.0			
Variant_000786			1.0	1.0	5.0	44.0	1.0	1.0		1.0	
Variant_000787	1.0		1.0		5.0	27.0		3.0	2.0		
Variant_000788	1.0		2.0	1.0	7.0	25.0					
Variant_000789					6.0	1.0					
Variant_000790				1.0	2.0	5.0		2.0		1.0	2.0
Variant_000791	2.0	1.0		1.0	9.0	10.0	1.0			1.0	4.0
Variant_000792	2.0		3.0		2.0	8.0		1.0			1.0
Variant_000793	1.0	1.0	4.0		14.0	21.0	2.0		1.0	1.0	4.0
Variant_000794	1.0	2.0	2.0		2.0	17.0				1.0	1.0
Variant_000795					1.0	9.0					2.0
Variant_000796	4.0				2.0	10.0					1.0
Variant_000797	1.0	1.0	1.0		2.0	8.0	1.0	2.0		2.0	3.0
Variant_000798	2.0				1.0	5.0	1.0	1.0		2.0	1.0
Variant_000799		1.0				3.0				1.0	1.0
Variant_000800			1.0		1.0	4.0				2.0	2.0
Variant_000801			1.0		10.0	23.0	1.0				
Variant_000802				1.0	2.0	29.0	4.0	1.0			
Variant_000803	2.0	1.0			5.0	13.0	3.0	1.0	5.0		
Variant_000804					2.0	16.0	2.0	1.0			1.0
Variant_000805			2.0		5.0	6.0	1.0	2.0		1.0	
Variant_000806		1.0			4.0	7.0	1.0	1.0			
Variant_000807					4.0	4.0					1.0
Variant_000808					1.0	10.0					
Variant_000809	2.0	1.0			6.0	22.0	2.0			1.0	2.0
Variant_000810	1.0				1.0	15.0	3.0			1.0	2.0
Variant_000811	1.0		1.0		2.0	5.0					
Variant_000812			2.0		1.0	9.0	1.0		1.0		2.0
Variant_000813	1.0		2.0	1.0	5.0	5.0	1.0	2.0			1.0
Variant_000814		2.0	2.0		2.0	3.0			1.0		
Variant_000815	1.0				1.0	1.0					
Variant_000816	1.0	1.0			4.0						4.0
Variant_000817	1.0				3.0	26.0		1.0	1.0		2.0
Variant_000818	1.0	3.0			4.0	41.0	2.0	1.0			
Variant_000819		1.0	1.0		2.0	22.0		1.0		1.0	2.0
Variant_000820				1.0	8.0	49.0					1.0
Variant_000821	1.0				8.0	9.0		2.0		1.0	
Variant_000822					3.0	9.0		2.0			
Variant_000823					3.0	1.0	1.0				1.0
Variant_000824					3.0	2.0				1.0	
Variant_000825					2.0	11.0	2.0				
Variant_000826		1.0	1.0		1.0	8.0	2.0				1.0
Variant_000827		1.0	2.0	1.0	3.0	7.0		1.0			2.0
Variant_000828					3.0	14.0					2.0
Variant_000829			1.0			7.0		2.0		1.0	2.0
Variant_000830				1.0	1.0	1.0				1.0	
Variant_000831	1.0		1.0			3.0					
Variant_000832	1.0	1.0	1.0			11.0				2.0	1.0
Variant_000833	3.0	2.0	3.0	5.0	26.0	135.0	8.0	4.0	1.0	1.0	4.0
Variant_000834	1.0	4.0	1.0	1.0	13.0	79.0	2.0				
Variant_000835	1.0	2.0	1.0		14.0	88.0	5.0		1.0	3.0	3.0
Variant_000836	1.0		1.0	2.0	4.0	49.0	1.0				
Variant_000837	1.0	4.0	1.0	2.0	24.0	49.0	1.0	1.0	1.0		2.0
Variant_000838		1.0		1.0	14.0	16.0		2.0		1.0	
Variant_000839	2.0	1.0	2.0	1.0	10.0	8.0		1.0	1.0	2.0	3.0
Variant_000840	1.0			3.0	8.0	14.0	2.0	4.0		1.0	
Variant_000841	1.0	1.0		4.0	7.0	47.0	2.0	3.0	1.0	2.0	2.0
Variant_000842	1.0	2.0	1.0		9.0	32.0	2.0			2.0	
Variant_000843	1.0	2.0	1.0		2.0	28.0	1.0				2.0
Variant_000844		1.0			4.0	17.0	4.0				1.0
Variant_000845	2.0		2.0		10.0	10.0	5.0	1.0	1.0	1.0	2.0
Variant_000846		1.0			1.0	3.0	1.0				2.0
Variant_000847	2.0				3.0	4.0					1.0
Variant_000848					2.0	8.0				1.0	
Variant_000849	1.0		2.0	1.0	11.0	92.0	4.0	1.0	2.0		1.0
Variant_000850			2.0	2.0	16.0	73.0	5.0		1.0		1.0
Variant_000851					6.0	40.0	1.0	2.0	3.0		1.0
Variant_000852		2.0			3.0	11.0					1.0
Variant_000853	1.0	2.0	1.0		12.0	23.0	4.0	7.0		2.0	3.0
Variant_000854	2.0		3.0	1.0	7.0	7.0	1.0	1.0		1.0	3.0
Variant_000855			1.0		3.0	12.0	1.0	3.0		1.0	3.0
Variant_000856	1.0		2.0		6.0	6.0				2.0	2.0
Variant_000857		1.0	2.0		4.0	13.0	3.0	1.0			1.0
Variant_000858		1.0	1.0	1.0		13.0	2.0				
Variant_000859		1.0		1.0	3.0	13.0	1.0		2.0		
Variant_000860	1.0	1.0	1.0		3.0	25.0	1.0				3.0
Variant_000861			2.0	1.0	7.0	7.0		1.0	2.0	3.0	5.0
Variant_000862			2.0		4.0	7.0		1.0	1.0		1.0
Variant_000863	1.0		1.0			2.0	1.0	1.0		1.0	3.0
Variant_000864	2.0	2.0				3.0			1.0		
Variant_000865		1.0		3.0	9.0	60.0	9.0	4.0			1.0
Variant_000866	1.0				5.0	16.0	2.0				
Variant_000867	1.0	1.0	1.0		3.0	43.0	1.0	1.0	1.0		
Variant_000868			2.0		9.0	61.0	2.0				
Variant_000869	1.0		1.0		10.0	12.0	3.0		1.0		2.0
Variant_000870	1.0	1.0		2.0	15.0	8.0		1.0		1.0	1.0
Variant_000871	1.0				4.0	8.0	1.0	1.0			1.0
Variant_000872					2.0	1.0	2.0				
Variant_000873					8.0	17.0		1.0			5.0
Variant_000874		1.0			1.0	5.0	4.0				1.0
Variant_000875	2.0	4.0	1.0		5.0	28.0		1.0		1.0	3.0
Variant_000876				1.0	5.0	13.0					3.0
Variant_000877		1.0	4.0		6.0	7.0	2.0	1.0			2.0
Variant_000878		1.0			1.0	4.0	2.0	1.0			2.0
Variant_000879			2.0		1.0	3.0			1.0		2.0
Variant_000880	2.0			1.0	2.0	9.0				1.0	2.0
Variant_000881	1.0	1.0	1.0		12.0	44.0	1.0				
Variant_000882				1.0	5.0	39.0					
Variant_000883					9.0	25.0	1.0	3.0			1.0
Variant_000884				2.0	5.0	33.0					
Variant_000885			2.0		8.0	14.0	1.0	1.0			1.0
Variant_000886		1.0	1.0	1.0	6.0	6.0					1.0
Variant_000887			1.0		3.0	2.0				1.0	1.0
Variant_000888	1.0	1.0		1.0	9.0	7.0	1.0				1.0
Variant_000889	1.0		1.0		2.0	32.0	2.0			1.0	3.0
Variant_000890	1.0	1.0			1.0	15.0					1.0
Variant_000891			1.0		5.0	21.0			1.0		1.0
Variant_000892						9.0					1.0
Variant_000893			3.0		1.0	4.0		1.0		2.0	1.0
Variant_000894			2.0	1.0	2.0	5.0		1.0		1.0	1.0
Variant_000895	1.0		1.0	1.0	1.0	10.0				1.0	
Variant_000896		3.0	1.0		3.0	8.0			1.0		2.0
Variant_000897	2.0	4.0		5.0	26.0	116.0	18.0	3.0		1.0	2.0
Variant_000898				1.0	11.0	63.0	10.0			1.0	
Variant_000899	1.0	1.0	1.0	2.0	18.0	58.0	3.0		4.0		
Variant_000900			1.0	1.0	12.0	30.0	2.0			3.0	
Variant_000901	1.0			2.0	12.0	13.0	2.0	3.0			2.0
Variant_000902	1.0				10.0	3.0	1.0	3.0	1.0	2.0	1.0
Variant_000903	1.0	2.0	2.0		13.0	13.0	3.0				
Variant_000904	2.0				5.0	12.0	2.0				
Variant_000905		3.0	3.0	1.0	7.0	32.0	6.0	1.0		1.0	2.0
Variant_000906	1.0		1.0	3.0	10.0	30.0	5.0	1.0			
Variant_000907					6.0	22.0			1.0		
Variant_000908	1.0			1.0	3.0	7.0					2.0
Variant_000909	1.0	1.0	1.0	1.0	7.0	14.0	2.0	6.0		2.0	1.0
Variant_000910	1.0	2.0	1.0	1.0	3.0	9.0				1.0	
Variant_000911	2.0			2.0	6.0	8.0	2.0				2.0
Variant_000912		1.0			6.0	3.0	1.0				1.0
Variant_000913	1.0	2.0	1.0	4.0	10.0	74.0	7.0	2.0	1.0		1.0
Variant_000914	2.0	2.0	3.0	3.0	19.0	51.0	11.0	4.0	1.0	1.0	
Variant_000915	1.0	2.0			17.0	47.0	2.0	1.0	2.0	1.0	3.0
Variant_000916	1.0				4.0	17.0	1.0				
Variant_000917	1.0		10.0	1.0	3.0	11.0	1.0	5.0			3.0
Variant_000918	2.0	1.0	4.0	1.0	6.0	16.0	2.0	4.0		2.0	1.0
Variant_000919	2.0	2.0	1.0	2.0	8.0	16.0	1.0				2.0
Variant_000920	1.0	2.0	1.0		11.0	5.0	1.0	1.0		1.0	2.0
Variant_000921		1.0	3.0		4.0	22.0		2.0		1.0	3.0
Variant_000922		1.0	1.0	1.0	6.0	18.0	4.0	1.0	1.0	3.0	2.0
Variant_000923						5.0					1.0
Variant_000924				1.0	5.0	14.0		1.0		2.0	
Variant_000925		1.0	1.0		2.0	3.0	3.0	1.0		1.0	
Variant_000926	1.0	1.0		1.0	5.0	2.0	1.0	2.0		2.0	
Variant_000927	1.0	2.0	1.0	1.0	2.0	3.0					1.0
Variant_000928	1.0				2.0	8.0			1.0	1.0	6.0
Variant_000929	1.0	4.0	4.0	4.0	18.0	66.0	25.0		1.0	1.0	2.0
Variant_000930	1.0			1.0	12.0	31.0	21.0		1.0	1.0	2.0
Variant_000931					8.0	11.0			2.0		1.0
Variant_000932		1.0			6.0	24.0					
Variant_000933		2.0	1.0		11.0	11.0	2.0	2.0		1.0	3.0
Variant_000934	1.0				4.0	6.0	2.0	1.0		1.0	1.0
Variant_000935	1.0	1.0			12.0	5.0	1.0				1.0
Variant_000936					3.0	1.0				1.0	1.0
Variant_000937		1.0	1.0	1.0	5.0	19.0	2.0	1.0	1.0		3.0
Variant_000938	2.0	1.0	2.0	1.0	6.0	30.0	12.0	1.0	1.0	1.0	2.0
Variant_000939			1.0		1.0	11.0		1.0	1.0		1.0
