var	-5	-4	-3	-2	-1	0	1	2	3	4	5
Variant_000556	1.0			1.0	1.0	2.0					
Variant_000557					1.0	8.0					
Variant_000558			1.0		2.0	5.0					
Variant_000559					1.0			1.0		1.0	
Variant_000560										1.0	
Variant_000561					3.0	2.0					
Variant_000562					3.0	1.0					
Variant_000563	2.0		1.0		2.0	6.0					1.0
Variant_000564	1.0	1.0			2.0	2.0					
Variant_000565	1.0	1.0	1.0		7.0	5.0					
Variant_000566		1.0			2.0	3.0					1.0
Variant_000567		1.0			6.0	10.0			1.0	1.0	
Variant_000569						8.0		1.0			
Variant_000570						4.0	1.0				
Variant_000571					1.0	3.0					
Variant_000572					1.0	5.0					1.0
Variant_000573		1.0			2.0	3.0					
Variant_000574					1.0	1.0					
Variant_000575					1.0	2.0					
Variant_000576					2.0	4.0					
Variant_000577	3.0	1.0	2.0	4.0	9.0	39.0	2.0	2.0	1.0		3.0
Variant_000578			1.0		6.0	19.0	3.0				
Variant_000579					8.0	24.0		1.0	2.0		
Variant_000580		1.0			4.0	11.0	1.0				
Variant_000581	2.0	1.0			9.0	20.0		3.0		1.0	2.0
Variant_000582	2.0	1.0			8.0	7.0		2.0			
Variant_000583		1.0		1.0	16.0	9.0	2.0		1.0		3.0
Variant_000584		1.0			9.0	13.0	1.0				
Variant_000585		1.0		4.0	2.0	6.0	1.0				1.0
Variant_000586				1.0	3.0	17.0	3.0			1.0	
Variant_000587		2.0			2.0	3.0	1.0			1.0	1.0
Variant_000588					1.0	4.0					
Variant_000589			1.0		5.0	10.0	1.0				2.0
Variant_000590	1.0	1.0		1.0	1.0	3.0					
Variant_000591				1.0	4.0	3.0				1.0	4.0
Variant_000592		1.0			1.0	7.0					
Variant_000593			3.0	2.0	7.0	18.0	1.0	2.0			
Variant_000594			2.0	1.0	7.0	12.0					
Variant_000595	1.0	1.0			5.0	21.0			1.0		
Variant_000596					2.0	22.0					
Variant_000597				1.0	3.0	6.0					1.0
Variant_000598					1.0	2.0					
Variant_000599		1.0		1.0	2.0	7.0	1.0				
Variant_000600		2.0			2.0	16.0		1.0			
Variant_000601					2.0	10.0	1.0				1.0
Variant_000602					1.0	5.0					
Variant_000603	1.0				4.0	5.0					1.0
Variant_000604		1.0				8.0					1.0
Variant_000605						4.0		2.0		1.0	1.0
Variant_000606	1.0	1.0			1.0	4.0	1.0	1.0			1.0
Variant_000607							1.0				1.0
Variant_000609		1.0	2.0	2.0	7.0	26.0			1.0	2.0	2.0
Variant_000610	2.0		1.0	2.0	11.0	14.0	4.0			1.0	1.0
Variant_000611					9.0	16.0	1.0		4.0		1.0
Variant_000612					1.0	5.0					
Variant_000613		1.0			8.0	5.0	1.0	1.0			1.0
Variant_000614				1.0	4.0	1.0					
Variant_000615		1.0	1.0		5.0	7.0		3.0			1.0
Variant_000616					3.0	4.0	1.0			1.0	
Variant_000617		2.0		1.0		4.0	1.0				1.0
Variant_000618	1.0				3.0	2.0	2.0			2.0	
Variant_000619	1.0				3.0		1.0				2.0
Variant_000620					1.0	3.0					
Variant_000621					3.0	1.0	1.0	1.0		1.0	
Variant_000622			1.0			1.0	1.0				
Variant_000623	1.0				3.0	6.0			1.0		
Variant_000624						2.0					
Variant_000625	1.0			1.0	4.0	9.0		1.0			1.0
Variant_000626		1.0		1.0	4.0	5.0					
Variant_000627					6.0	10.0				1.0	
Variant_000628		2.0		1.0	8.0	3.0					
Variant_000629		1.0		1.0	1.0	7.0		1.0	1.0		
Variant_000630	1.0					1.0	1.0	1.0			
Variant_000631			1.0		15.0	11.0					
Variant_000632	1.0				6.0	3.0					
Variant_000633					3.0	6.0	1.0				
Variant_000634	1.0			1.0	1.0	3.0					
Variant_000635					2.0	5.0	1.0		1.0		1.0
Variant_000636						2.0					
Variant_000637	1.0	1.0			3.0	2.0					
Variant_000638			1.0		3.0	4.0				1.0	
Variant_000639		1.0			2.0	5.0				1.0	
Variant_000640	1.0				1.0	2.0					
Variant_000641	3.0		1.0	1.0	5.0	42.0	2.0	1.0		1.0	2.0
Variant_000642		2.0	3.0	1.0	3.0	26.0	3.0			1.0	
Variant_000643	1.0		2.0	2.0	3.0	15.0		1.0	4.0		
Variant_000644					1.0	7.0					
Variant_000645	1.0	4.0	1.0	1.0	5.0	15.0	2.0			1.0	
Variant_000646			1.0		6.0	5.0	1.0				
Variant_000647			2.0	1.0	1.0	5.0					
Variant_000648					11.0	8.0					
Variant_000649		1.0		2.0		9.0	1.0	1.0		2.0	
Variant_000650					2.0	7.0	2.0	1.0			1.0
Variant_000651				1.0	3.0	6.0					
Variant_000652	1.0	1.0			3.0	10.0				2.0	
Variant_000653		1.0	1.0		4.0	4.0	5.0	4.0			1.0
Variant_000654	1.0					5.0		1.0		1.0	
Variant_000655			1.0		2.0	3.0					1.0
Variant_000656		1.0				2.0					
Variant_000657			1.0		3.0	22.0	2.0	1.0			1.0
Variant_000658			2.0	1.0	2.0	16.0				1.0	
Variant_000659					4.0	18.0					1.0
Variant_000660					5.0	15.0					
Variant_000661					3.0	2.0		1.0			
Variant_000662			1.0		2.0	2.0	1.0				
Variant_000663	2.0				2.0	2.0					2.0
Variant_000664					1.0	2.0		1.0			2.0
Variant_000665	2.0				3.0	2.0	1.0		1.0		1.0
Variant_000666	1.0					7.0					
Variant_000667	1.0					4.0					
Variant_000668	1.0					5.0					
Variant_000669			1.0	1.0	4.0	6.0	1.0	2.0			1.0
Variant_000670			1.0		1.0	2.0		1.0		1.0	
Variant_000671	1.0					2.0					
Variant_000672		1.0		1.0	1.0	2.0	1.0	1.0			3.0
Variant_000673		1.0	1.0			19.0	1.0				
Variant_000674					3.0	5.0	1.0				
Variant_000675			1.0		2.0	6.0				1.0	
Variant_000676					1.0	3.0	1.0				
Variant_000677				2.0	5.0	3.0	4.0	1.0	1.0		
Variant_000678			1.0		5.0	2.0	2.0	1.0			
Variant_000679				1.0	8.0	3.0					1.0
Variant_000680			1.0		5.0	2.0					
Variant_000681		1.0		1.0	2.0	8.0	2.0	1.0		1.0	
Variant_000682					1.0	7.0				1.0	2.0
Variant_000683			1.0		2.0	4.0	1.0				
Variant_000684						3.0					
Variant_000685					1.0	3.0	1.0				
Variant_000686		1.0			1.0						
Variant_000687					1.0						
Variant_000688					2.0	3.0					
Variant_000689			1.0	1.0	5.0	7.0					
Variant_000690		1.0			17.0	3.0	1.0	1.0			
Variant_000691					1.0	3.0			2.0		
Variant_000692				1.0	1.0	1.0					
Variant_000693		1.0			12.0	3.0	1.0				2.0
Variant_000694					1.0	2.0					
Variant_000695					4.0	1.0					
Variant_000696			1.0	1.0	9.0	4.0					
Variant_000697					1.0	1.0					
Variant_000698			5.0	1.0	1.0	7.0					
Variant_000699			1.0		1.0	1.0					
Variant_000700						1.0	1.0				
Variant_000701	1.0				3.0	2.0	2.0			2.0	
Variant_000702					1.0	3.0	2.0	2.0			
Variant_000703			1.0		1.0	2.0					2.0
Variant_000704						1.0					
Variant_000705	4.0	4.0	3.0	2.0	18.0	67.0	4.0	3.0		1.0	
Variant_000706	1.0	2.0	1.0	3.0	12.0	37.0	1.0			2.0	
Variant_000707	1.0	1.0		3.0	16.0	29.0	1.0	1.0	1.0		1.0
Variant_000708			2.0	1.0	11.0	20.0	8.0				
Variant_000709		2.0		2.0	17.0	19.0	1.0	6.0		4.0	
Variant_000710	1.0	1.0			5.0	13.0					1.0
Variant_000711			1.0	1.0	5.0	13.0				2.0	1.0
Variant_000712				1.0	10.0	6.0	2.0				
Variant_000713	1.0	2.0	1.0	2.0	6.0	37.0	3.0	3.0		3.0	4.0
Variant_000714	3.0	1.0		2.0	6.0	16.0	2.0				
Variant_000715	1.0				2.0	7.0	2.0				1.0
Variant_000716			1.0			8.0	2.0			1.0	
Variant_000717	2.0	1.0	1.0	1.0	4.0	4.0	2.0	1.0			4.0
Variant_000718					3.0	6.0		3.0			
Variant_000719			2.0		7.0	6.0		3.0			
Variant_000720			2.0			5.0		1.0	2.0		
Variant_000721			1.0		7.0	21.0	1.0	1.0		1.0	1.0
Variant_000722				1.0	6.0	17.0	2.0	1.0			2.0
Variant_000723	1.0				7.0	18.0	2.0		3.0		
Variant_000724			1.0	1.0	6.0	25.0		1.0		1.0	
Variant_000725	1.0	3.0	1.0		13.0	5.0	3.0	19.0		1.0	1.0
Variant_000726					6.0	4.0				1.0	
Variant_000727	3.0				5.0	4.0	1.0	1.0			2.0
Variant_000728			2.0	1.0	6.0						2.0
Variant_000729			1.0	1.0	2.0	9.0	1.0	2.0	1.0		4.0
Variant_000730						4.0	1.0			1.0	1.0
Variant_000731					1.0	8.0			1.0		2.0
Variant_000732				1.0		2.0		1.0			
Variant_000733			2.0		1.0	7.0	1.0				
Variant_000734	1.0	1.0	1.0		2.0	2.0	1.0				1.0
Variant_000735					3.0	4.0		1.0		1.0	3.0
Variant_000736					1.0					1.0	
Variant_000737		1.0			18.0	23.0	3.0	1.0	3.0	2.0	1.0
Variant_000738		3.0		1.0	3.0	15.0	2.0				
Variant_000739					8.0	11.0			1.0	1.0	
Variant_000740	2.0	1.0			6.0	11.0	7.0				
Variant_000741	1.0			1.0	12.0	6.0	4.0	1.0		1.0	1.0
Variant_000742	1.0	1.0			10.0	8.0	1.0				
Variant_000743		1.0	1.0	2.0	4.0	2.0					2.0
Variant_000744		1.0		1.0	6.0	4.0					
Variant_000745			2.0		1.0	9.0	1.0	1.0			2.0
Variant_000746	1.0	2.0			3.0	7.0					1.0
Variant_000747		2.0			3.0	2.0			1.0		
Variant_000748		1.0				3.0					2.0
Variant_000749				1.0	4.0	1.0		1.0	1.0		2.0
Variant_000750	1.0	1.0	1.0	1.0	6.0			1.0			
Variant_000751	4.0					1.0					1.0
Variant_000753	1.0				32.0	9.0		3.0	1.0		2.0
Variant_000754	1.0	1.0			11.0	10.0					
Variant_000755					5.0	2.0					
Variant_000756	1.0				11.0	11.0					1.0
Variant_000757		1.0			15.0	12.0		1.0		1.0	
Variant_000758		1.0		1.0	8.0	4.0					1.0
Variant_000759				1.0	20.0	6.0				2.0	1.0
Variant_000760				1.0	5.0	1.0				1.0	
Variant_000761					8.0	7.0	2.0	1.0			2.0
Variant_000762		2.0		1.0	9.0	6.0	3.0	1.0			
Variant_000763	1.0				2.0	9.0					3.0
Variant_000764	1.0		1.0	2.0	1.0	3.0					2.0
Variant_000765	1.0	2.0	1.0		7.0	9.0	1.0	3.0			
Variant_000766		1.0			1.0	4.0		1.0			4.0
Variant_000767					4.0	3.0					
Variant_000768		1.0			2.0	2.0				1.0	1.0
Variant_000769	2.0	1.0	3.0	1.0	11.0	42.0	2.0	2.0	1.0		
Variant_000770		1.0	1.0	2.0	7.0	41.0	2.0				
Variant_000771					3.0	18.0	1.0				
Variant_000772		2.0			3.0	30.0	1.0				
Variant_000773		2.0			7.0	11.0	3.0	3.0			2.0
Variant_000774		1.0		1.0	3.0		1.0		1.0		
Variant_000775					3.0	5.0					
Variant_000776					4.0	8.0					
Variant_000777		1.0		2.0	1.0	20.0	3.0	1.0		1.0	3.0
Variant_000778	1.0	1.0			4.0	5.0	2.0				
Variant_000779		2.0		1.0	1.0	9.0					1.0
Variant_000780					1.0	5.0				1.0	
Variant_000781				2.0	2.0	1.0		1.0			
Variant_000782	1.0	1.0		1.0	2.0	5.0	1.0	2.0			
Variant_000783				1.0	3.0	2.0	3.0				
Variant_000784				2.0	4.0	4.0	1.0				
Variant_000785					7.0	21.0	2.0				
Variant_000786	1.0	1.0	1.0		5.0	21.0	2.0			1.0	
Variant_000787	1.0			1.0	1.0	26.0			2.0		
Variant_000788					2.0	13.0					
Variant_000789					2.0	3.0	1.0				1.0
Variant_000790		1.0			1.0		2.0				1.0
Variant_000791		1.0			5.0	8.0	1.0	1.0			2.0
Variant_000792				1.0	1.0	4.0				1.0	
Variant_000793		1.0	2.0	1.0	4.0	10.0		1.0		1.0	
Variant_000794	1.0		1.0		3.0	10.0	2.0				
Variant_000795			2.0		1.0	4.0					
Variant_000796	1.0				1.0	14.0					2.0
Variant_000797					2.0	1.0	1.0	1.0			2.0
Variant_000798	1.0			1.0	2.0	5.0	1.0		1.0	1.0	
Variant_000799				1.0	1.0	2.0		1.0		1.0	
Variant_000800	2.0										
Variant_000801	1.0		1.0	1.0	4.0	19.0	2.0				1.0
Variant_000802		2.0	2.0	3.0	6.0	23.0					
Variant_000803	1.0				2.0	5.0					
Variant_000804		1.0	2.0			3.0					1.0
Variant_000805	1.0				7.0	4.0		1.0		1.0	
Variant_000806	1.0	1.0			2.0	6.0	2.0	3.0			
Variant_000807					3.0	1.0		2.0			
Variant_000808					1.0	5.0					
Variant_000809	2.0		1.0	1.0	5.0	10.0	1.0	1.0			3.0
Variant_000810	1.0			1.0		7.0	1.0				
Variant_000811					1.0	3.0	1.0		1.0		1.0
Variant_000812		1.0	1.0		2.0	7.0	1.0		2.0	1.0	2.0
Variant_000813	2.0	1.0	1.0		3.0	4.0		1.0			
Variant_000814		1.0			1.0		1.0				
Variant_000815						2.0					
Variant_000816	1.0	1.0				3.0				1.0	
Variant_000817			1.0		2.0	11.0				1.0	1.0
Variant_000818		1.0			5.0	21.0		1.0			
Variant_000819	1.0		1.0	1.0	1.0	9.0				1.0	
Variant_000820					3.0	17.0					
Variant_000821	1.0		1.0		5.0	4.0		1.0			
Variant_000822			1.0		2.0	7.0					1.0
Variant_000823						2.0					
Variant_000824					1.0	2.0			1.0		
Variant_000825			1.0	1.0		11.0		2.0			
Variant_000826	1.0				1.0	4.0		1.0			1.0
Variant_000827					1.0	8.0	2.0				1.0
Variant_000828		1.0			1.0	6.0	1.0				
Variant_000829	1.0			1.0	2.0	4.0	1.0				1.0
Variant_000830						1.0					
Variant_000831					1.0						1.0
Variant_000832		1.0			2.0	1.0					
Variant_000833	2.0	1.0	3.0	1.0	24.0	81.0	7.0	1.0		1.0	2.0
Variant_000834	2.0	1.0	1.0	2.0	13.0	43.0	2.0	2.0			
Variant_000835			3.0	1.0	7.0	53.0		1.0	2.0	1.0	2.0
Variant_000836		1.0		2.0	5.0	46.0	5.0				
Variant_000837		1.0	2.0	1.0	17.0	29.0	2.0	1.0		1.0	
Variant_000838	1.0				10.0	10.0		2.0			1.0
Variant_000839					12.0	3.0			1.0		1.0
Variant_000840	1.0	1.0			7.0	7.0		1.0	1.0		1.0
Variant_000841			1.0		8.0	21.0	3.0	1.0	1.0		1.0
Variant_000842					3.0	14.0	2.0				
Variant_000843		1.0			3.0	9.0			2.0	1.0	1.0
Variant_000844		1.0			1.0	10.0	1.0		1.0		
Variant_000845	1.0		1.0	1.0	4.0	4.0	2.0	1.0		4.0	2.0
Variant_000846			1.0	1.0	4.0	1.0		1.0			
Variant_000847			1.0	1.0	1.0	1.0	1.0				1.0
Variant_000848		2.0			2.0	6.0			1.0	1.0	
Variant_000849		1.0	2.0		7.0	73.0	3.0	2.0	1.0	1.0	2.0
Variant_000850			1.0		9.0	34.0					
Variant_000851			1.0		9.0	38.0					1.0
Variant_000852					2.0	8.0					
Variant_000853	3.0		1.0		9.0	11.0	1.0	3.0	1.0		1.0
Variant_000854	2.0			1.0	3.0	2.0		3.0	2.0		
Variant_000855	2.0	1.0			3.0	9.0		2.0		2.0	4.0
Variant_000856					3.0	7.0					
Variant_000857	1.0		2.0		2.0	4.0	1.0				
Variant_000858						5.0		1.0		1.0	1.0
Variant_000859			1.0			5.0			1.0		
Variant_000860				1.0	2.0	11.0				2.0	2.0
Variant_000861					2.0	8.0	2.0	1.0		2.0	
Variant_000862		1.0		1.0	3.0	4.0	3.0	1.0	1.0	3.0	
Variant_000863					1.0	1.0			2.0		3.0
Variant_000864										2.0	
Variant_000865		1.0		1.0	8.0	39.0	4.0	1.0			
Variant_000866		1.0		1.0	3.0	16.0					
Variant_000867	2.0			1.0	4.0	19.0		1.0	4.0	1.0	
Variant_000868	2.0				4.0	32.0	5.0				
Variant_000869				1.0	10.0	5.0					1.0
Variant_000870					9.0	3.0	1.0				
Variant_000871					6.0	4.0					1.0
Variant_000872		1.0				1.0					
Variant_000873	1.0	1.0	1.0		3.0	5.0	2.0	2.0		1.0	2.0
Variant_000874					2.0		1.0				1.0
Variant_000875		3.0	3.0			14.0	1.0				
Variant_000876					1.0	1.0					
Variant_000877					7.0	4.0	1.0	1.0			1.0
Variant_000878					4.0						
Variant_000879			1.0		1.0						1.0
Variant_000880					2.0	4.0				1.0	2.0
Variant_000881		1.0	1.0		4.0	36.0			1.0		
Variant_000882	1.0		1.0		2.0	13.0		1.0			
Variant_000883					2.0	13.0			1.0		
Variant_000884	1.0	1.0			4.0	20.0	1.0				1.0
Variant_000885	1.0			1.0	5.0	5.0					
Variant_000886			1.0		2.0	3.0					
Variant_000887					4.0	1.0		1.0			
Variant_000888					2.0	4.0					
Variant_000889	2.0	2.0	1.0		2.0	18.0	1.0		1.0		3.0
Variant_000890	2.0	1.0				9.0				1.0	1.0
Variant_000891		1.0				11.0		1.0			
Variant_000892			1.0		1.0	7.0					
Variant_000893			2.0		2.0	7.0					1.0
Variant_000894			1.0		1.0	4.0	1.0				1.0
Variant_000895				1.0	2.0	5.0		1.0			
Variant_000896			1.0	1.0	2.0	5.0					1.0
Variant_000897	3.0		3.0		28.0	68.0	12.0	3.0		3.0	
Variant_000898			1.0	3.0	10.0	24.0	6.0	1.0			
Variant_000899			1.0	3.0	7.0	26.0			2.0		2.0
Variant_000900			1.0	1.0	7.0	20.0	4.0		1.0		
Variant_000901			1.0	1.0	3.0	13.0	1.0	2.0	2.0		
Variant_000902			1.0		1.0	6.0				1.0	
Variant_000903		1.0	1.0	3.0	5.0	13.0					2.0
Variant_000904					5.0	9.0	2.0	2.0			
Variant_000905	3.0		1.0	2.0	4.0	21.0	2.0				2.0
Variant_000906		1.0	2.0		4.0	18.0	3.0				
Variant_000907		1.0		1.0	3.0	7.0					
Variant_000908			1.0			2.0	2.0				1.0
Variant_000909	1.0		1.0	1.0	2.0	7.0	4.0	1.0		2.0	3.0
Variant_000910		1.0	2.0	1.0		6.0	2.0				
Variant_000911		2.0	2.0		1.0	4.0	1.0				2.0
Variant_000912	1.0					4.0		1.0			
Variant_000913		1.0	1.0		8.0	50.0	3.0			2.0	
Variant_000914				1.0	7.0	34.0	9.0	1.0	1.0	1.0	
Variant_000915		1.0	1.0		6.0	19.0	2.0		1.0	1.0	2.0
Variant_000916		1.0			2.0	3.0					
Variant_000917			2.0	1.0	7.0	5.0	1.0	1.0		2.0	1.0
Variant_000918	2.0	1.0	2.0		7.0	7.0	3.0	1.0		4.0	1.0
Variant_000919	1.0	1.0	1.0	1.0	3.0	11.0	1.0	1.0			
Variant_000920					7.0	3.0	1.0	3.0		2.0	1.0
Variant_000921					1.0	12.0					
Variant_000922					3.0	12.0	1.0			2.0	1.0
Variant_000923			1.0		1.0	5.0					2.0
Variant_000924					3.0	12.0	1.0				2.0
Variant_000925	1.0		2.0		2.0	4.0	2.0		1.0		2.0
Variant_000926	2.0				5.0	4.0	2.0	4.0			
Variant_000927		1.0			1.0	1.0					1.0
Variant_000928	1.0	1.0								2.0	6.0
Variant_000929		2.0	3.0	2.0	5.0	26.0	9.0	3.0		1.0	2.0
Variant_000930	1.0				3.0	15.0	10.0			2.0	
Variant_000931					2.0	5.0			1.0		
Variant_000932		1.0			5.0	10.0	2.0			1.0	
Variant_000933			1.0	1.0	5.0	6.0		1.0	1.0		1.0
Variant_000934	2.0				4.0	3.0	1.0	2.0		1.0	
Variant_000935					5.0	6.0		1.0	1.0		
Variant_000936		2.0				1.0					
Variant_000937		1.0	1.0	1.0	2.0	9.0	1.0				3.0
Variant_000938		1.0	2.0	1.0	2.0	17.0	1.0				
Variant_000939	1.0	2.0		1.0		14.0	1.0				
Variant_000940		2.0			3.0	11.0	3.0	3.0			
Variant_000941	1.0	1.0		1.0	5.0	7.0	1.0				1.0
Variant_000942		1.0			5.0	1.0	1.0				
Variant_000943			1.0	2.0	5.0						
Variant_000944	1.0		1.0		1.0	1.0					3.0
Variant_000945	1.0		1.0	2.0	9.0	29.0	2.0			1.0	2.0
Variant_000946	1.0				2.0	9.0					
Variant_000947					9.0	16.0		1.0	1.0		
Variant_000948					14.0	3.0			1.0		
Variant_000949					5.0	4.0		1.0			
Variant_000950		1.0			2.0	4.0					1.0
Variant_000951			1.0	1.0	4.0	2.0					
Variant_000952		1.0			4.0	7.0				1.0	
Variant_000953	1.0	1.0	1.0		2.0	13.0	1.0	1.0	1.0		2.0
Variant_000954	1.0		1.0		6.0	25.0				1.0	1.0
Variant_000955				1.0	1.0	1.0					
Variant_000956		1.0			3.0	4.0					
Variant_000957		1.0		1.0	1.0	3.0	2.0	1.0	1.0		
Variant_000958		1.0									
Variant_000959		1.0			1.0	2.0					
Variant_000960		1.0			1.0	13.0	1.0				1.0
Variant_000961	3.0	6.0	3.0	4.0	27.0	99.0	8.0	5.0		5.0	3.0
Variant_000962			2.0	2.0	17.0	75.0	2.0	1.0			
Variant_000963	1.0	3.0	1.0		13.0	25.0	2.0		3.0		2.0
Variant_000964			1.0	1.0	7.0	12.0	4.0				1.0
Variant_000965	3.0	1.0	2.0	1.0	17.0	17.0	2.0	2.0			3.0
Variant_000966					4.0	14.0					1.0
Variant_000967	1.0				2.0	7.0		1.0			2.0
Variant_000968		4.0	1.0		3.0	6.0	1.0	3.0			
Variant_000969			4.0	1.0	7.0	40.0	5.0	1.0		2.0	2.0
Variant_000970	1.0	1.0	1.0	1.0	3.0	28.0	3.0				1.0
Variant_000971	1.0		1.0	2.0	1.0	19.0	2.0		1.0	1.0	5.0
Variant_000972			6.0			9.0					
Variant_000973	3.0		1.0		4.0	4.0	5.0	1.0		3.0	4.0
Variant_000974	1.0	1.0		3.0	5.0	6.0	2.0	1.0	1.0		
Variant_000975		2.0	1.0	2.0	2.0	3.0					3.0
Variant_000976		1.0	1.0		1.0	7.0		1.0			2.0
Variant_000977	2.0	1.0	1.0	1.0	4.0	25.0	1.0	8.0		2.0	4.0
Variant_000978	1.0		1.0		8.0	23.0	1.0			2.0	1.0
Variant_000979	2.0	1.0	3.0	1.0	12.0	20.0		1.0	1.0		1.0
Variant_000980	1.0	1.0	2.0		8.0	19.0	1.0			1.0	
Variant_000981	1.0	1.0	1.0	1.0	4.0	14.0		3.0		2.0	3.0
Variant_000982			1.0		7.0	8.0		1.0		1.0	1.0
Variant_000983					4.0	8.0		1.0		3.0	7.0
Variant_000984	2.0	1.0			3.0	4.0				2.0	
Variant_000985	1.0		1.0		4.0	20.0	2.0	4.0		1.0	5.0
Variant_000986	3.0			1.0	4.0	9.0	2.0			1.0	1.0
Variant_000987	1.0				1.0	10.0				1.0	4.0
Variant_000988		1.0	1.0			8.0					7.0
Variant_000989	3.0		2.0	1.0	2.0	7.0	4.0	2.0		4.0	6.0
Variant_000990	5.0		1.0		2.0	7.0	1.0				1.0
Variant_000991	1.0	2.0		1.0	1.0	3.0	1.0		1.0		1.0
Variant_000992	2.0	1.0	2.0	1.0	2.0	5.0	2.0				1.0
Variant_000993			1.0	2.0	23.0	35.0	9.0	2.0		1.0	1.0
Variant_000994	1.0			3.0	7.0	43.0	1.0			1.0	
Variant_000995	1.0	2.0	1.0		18.0	23.0			4.0		
Variant_000996					7.0	10.0	3.0		1.0		
Variant_000997		1.0			10.0	8.0		1.0		1.0	1.0
Variant_000998			1.0		6.0	8.0	2.0				
Variant_000999	1.0				4.0	9.0					2.0
Variant_001000		1.0			5.0	5.0					
Variant_001001		1.0		2.0	2.0	10.0	1.0				1.0
Variant_001002		1.0			5.0	11.0	3.0				1.0
Variant_001003	1.0	1.0	2.0	2.0	4.0	13.0			2.0		1.0
Variant_001004		1.0		1.0		4.0	1.0		1.0		2.0
Variant_001005	1.0	3.0	4.0	1.0	2.0	6.0	5.0	1.0		1.0	4.0
Variant_001006	1.0					7.0	1.0	1.0			
Variant_001007	1.0	1.0	1.0	1.0	4.0	7.0	1.0				2.0
Variant_001008		1.0	1.0			2.0		1.0			
Variant_001009		1.0	2.0		17.0	30.0	4.0	2.0		1.0	
Variant_001010				1.0	16.0	35.0	1.0				
Variant_001011				1.0	20.0	8.0			1.0		1.0
Variant_001012		1.0		1.0	15.0	12.0			1.0		2.0
Variant_001013			1.0		10.0	10.0		1.0		1.0	1.0
Variant_001014					14.0	3.0		2.0			
Variant_001015	1.0				9.0	4.0					
Variant_001016					5.0	3.0		1.0		3.0	
Variant_001017	2.0		1.0		1.0	10.0	2.0		1.0		2.0
Variant_001018			2.0		1.0	15.0	1.0				
Variant_001019	1.0		1.0		5.0	25.0	1.0	1.0	1.0		
Variant_001020	1.0	1.0			2.0	13.0	1.0				1.0
Variant_001021		1.0			3.0	6.0	1.0	2.0			1.0
Variant_001022					2.0	5.0					
Variant_001023				1.0	2.0	4.0					
Variant_001024		1.0	1.0		4.0	2.0				1.0	4.0
Variant_001025	2.0	1.0	1.0	1.0	14.0	42.0	1.0	1.0			
Variant_001026		1.0			1.0	13.0	4.0	1.0			
Variant_001027			12.0		5.0	12.0	1.0				
Variant_001028	1.0			1.0	4.0	9.0	2.0	2.0	1.0	1.0	
Variant_001029		2.0			4.0	3.0				1.0	
Variant_001030	1.0				5.0	9.0					1.0
Variant_001031				1.0	2.0	1.0					
Variant_001032					1.0	3.0		1.0	1.0		
Variant_001033			1.0	1.0	10.0	12.0	4.0	1.0			
Variant_001034				1.0		16.0	5.0				1.0
Variant_001035	1.0	1.0			1.0	12.0					
Variant_001036		1.0				1.0					
Variant_001037			1.0	1.0	2.0	9.0	1.0	3.0		1.0	
Variant_001038						6.0	1.0	1.0			1.0
Variant_001039		1.0				4.0	2.0			1.0	
Variant_001040		1.0			2.0	6.0					
Variant_001041		1.0	1.0	2.0	12.0	26.0	1.0	3.0	1.0		2.0
Variant_001042			1.0			3.0					
Variant_001043		1.0			2.0	6.0					
Variant_001044	1.0					2.0					
Variant_001045		1.0			3.0	4.0	1.0	3.0		1.0	1.0
Variant_001046						1.0					
Variant_001047		1.0		1.0	1.0						
Variant_001048		1.0	1.0		1.0	4.0		1.0		1.0	1.0
Variant_001049	1.0		2.0			11.0	1.0				1.0
Variant_001050		1.0	1.0		1.0	2.0				1.0	
Variant_001051					1.0	5.0	1.0	1.0			
Variant_001052	1.0	1.0			2.0	9.0					
Variant_001053					2.0	2.0		1.0			
Variant_001054					1.0	2.0					
Variant_001055				1.0	1.0	1.0		1.0			
Variant_001056	1.0				1.0	4.0					
Variant_001057		2.0	1.0		5.0	7.0	1.0	1.0			
Variant_001058		2.0		1.0	2.0	1.0		1.0			
Variant_001059				1.0	2.0	6.0					
Variant_001060	1.0		1.0		2.0	9.0					1.0
Variant_001061			2.0		2.0	2.0	2.0	2.0			
Variant_001062					4.0	1.0	1.0				
Variant_001063					2.0	1.0					
Variant_001064					1.0		1.0			1.0	
Variant_001065					1.0	3.0					1.0
Variant_001066					2.0	5.0	1.0				1.0
Variant_001067		1.0	1.0		2.0	3.0	1.0		1.0		1.0
Variant_001068					1.0	3.0			1.0		1.0
Variant_001069					2.0	2.0					1.0
Variant_001070		1.0			2.0	7.0					
Variant_001071					1.0	2.0	1.0				
Variant_001072						2.0	1.0				
Variant_001073		1.0			1.0	4.0					1.0
Variant_001074	1.0				2.0	4.0					1.0
Variant_001075	1.0		1.0			11.0		1.0	1.0		
Variant_001076				1.0	2.0	2.0					
Variant_001077					4.0	5.0		1.0			
Variant_001078					1.0	1.0		1.0			1.0
Variant_001079					2.0	2.0					
Variant_001081					2.0					1.0	
Variant_001082						3.0					
Variant_001083						2.0					
Variant_001084		1.0			1.0	2.0				1.0	1.0
Variant_001085						4.0		1.0			
Variant_001086							1.0				
Variant_001087									1.0		
Variant_001088			1.0			3.0		1.0			
Variant_001089	1.0	1.0	1.0	2.0	21.0	48.0	4.0	2.0	1.0		
